run_at,data_through,n_sims,group,team,exp_points,exp_gd,p_win_group,p_runner_up,p_third,p_fourth,p_third_advance,p_R32,p_R16,p_QF,p_SF,p_final,p_champion
2026-06-13T06:44:00,2026-06-12,50000,I,Iraq,2.0364,-3.2051,0.0412,0.1069,0.2485,0.6034,0.1404,0.2886,0.0761,0.0185,0.0041,0.0007,0.0001
2026-06-13T06:44:00,2026-06-12,50000,C,Haiti,1.9417,-3.612,0.0295,0.099,0.2681,0.6033,0.1451,0.2737,0.05,0.0112,0.0022,0.0004,0.0001
2026-06-13T06:44:00,2026-06-12,50000,A,South Africa,1.3814,-4.1086,0.003,0.0529,0.2398,0.7042,0.1129,0.1689,0.0413,0.0076,0.0011,0.0001,0.0
2026-06-13T06:44:00,2026-06-12,50000,L,Ghana,1.6565,-4.1933,0.0173,0.0733,0.2439,0.6655,0.122,0.2126,0.0339,0.0053,0.001,0.0001,0.0
2026-06-13T06:44:00,2026-06-12,50000,H,Cape Verde,1.7331,-4.435,0.0137,0.0793,0.3018,0.6052,0.1345,0.2274,0.0307,0.005,0.0006,0.0001,0.0
2026-06-13T06:44:00,2026-06-12,50000,E,Curaçao,1.413,-4.886,0.0115,0.0507,0.2049,0.7329,0.0968,0.159,0.0221,0.0028,0.0004,0.0,0.0
2026-06-13T06:44:00,2026-06-12,50000,B,Qatar,1.7394,-4.077,0.0281,0.0717,0.2341,0.6661,0.1239,0.2237,0.025,0.0034,0.0002,0.0,0.0
2026-06-13T22:49:08,2026-06-13,50000,H,Spain,7.3472,5.6948,0.7533,0.2083,0.0336,0.0048,0.0302,0.9917,0.7243,0.5338,0.384,0.2649,0.17
2026-06-13T22:49:08,2026-06-13,50000,J,Argentina,6.592,3.7242,0.6729,0.2158,0.0832,0.0282,0.0718,0.9605,0.6391,0.4779,0.3325,0.2343,0.1489
2026-06-13T22:49:08,2026-06-13,50000,L,England,6.6007,3.8613,0.6273,0.2585,0.0967,0.0175,0.084,0.9698,0.6688,0.391,0.2401,0.1362,0.0754
2026-06-13T22:49:08,2026-06-13,50000,I,France,6.0476,2.9209,0.5496,0.2685,0.1339,0.048,0.1122,0.9303,0.6423,0.4102,0.2458,0.1286,0.0687
2026-06-13T22:49:08,2026-06-13,50000,C,Brazil,6.2462,3.4101,0.5626,0.2901,0.1172,0.0301,0.1007,0.9534,0.6142,0.377,0.2246,0.1097,0.0596
2026-06-13T22:49:08,2026-06-13,50000,K,Colombia,5.4834,2.0174,0.4146,0.3481,0.1662,0.0711,0.1326,0.8953,0.5971,0.3265,0.1881,0.1066,0.0552
2026-06-13T22:49:08,2026-06-13,50000,K,Portugal,5.6651,2.3264,0.4513,0.3338,0.1543,0.0606,0.1247,0.9097,0.585,0.3137,0.1738,0.0926,0.0457
2026-06-13T22:49:08,2026-06-13,50000,E,Ecuador,5.6727,2.5711,0.4103,0.3618,0.189,0.0389,0.1582,0.9303,0.5621,0.3005,0.163,0.0817,0.0386
2026-06-13T22:49:08,2026-06-13,50000,F,Netherlands,5.6963,2.3707,0.472,0.3131,0.1514,0.0635,0.1235,0.9086,0.51,0.3131,0.1659,0.0784,0.0368
2026-06-13T22:49:08,2026-06-13,50000,A,Mexico,7.2167,4.3016,0.6787,0.2724,0.0465,0.0025,0.0444,0.9954,0.6811,0.3861,0.1853,0.0811,0.0355
2026-06-13T22:49:08,2026-06-13,50000,G,Belgium,5.6567,2.2536,0.5114,0.26,0.1499,0.0787,0.1222,0.8936,0.5826,0.3166,0.1497,0.0736,0.0324
2026-06-13T22:49:08,2026-06-13,50000,E,Germany,5.8934,3.0788,0.4561,0.3468,0.1672,0.0299,0.1459,0.9488,0.5589,0.2897,0.1491,0.0667,0.0312
2026-06-13T22:49:08,2026-06-13,50000,F,Japan,5.2734,1.7261,0.3707,0.3523,0.1902,0.0868,0.1494,0.8723,0.458,0.2658,0.1316,0.0606,0.0262
2026-06-13T22:49:08,2026-06-13,50000,D,United States,6.0434,3.4684,0.5457,0.2937,0.1355,0.025,0.1304,0.9699,0.6148,0.3167,0.1279,0.0572,0.0227
2026-06-13T22:49:08,2026-06-13,50000,I,Norway,4.693,0.7971,0.2561,0.3598,0.2662,0.1179,0.1973,0.8132,0.4631,0.2387,0.1163,0.0502,0.0216
2026-06-13T22:49:08,2026-06-13,50000,C,Morocco,5.1352,1.6076,0.3088,0.3932,0.2177,0.0803,0.1703,0.8723,0.4267,0.2324,0.1092,0.0502,0.0211
2026-06-13T22:49:08,2026-06-13,50000,H,Uruguay,5.3166,1.9299,0.2127,0.584,0.1611,0.0422,0.1206,0.9173,0.3974,0.2033,0.0978,0.046,0.0178
2026-06-13T22:49:08,2026-06-13,50000,D,Turkey,4.5301,0.6259,0.2671,0.3133,0.2518,0.1678,0.1847,0.7651,0.4376,0.21,0.0899,0.0398,0.0146
2026-06-13T22:49:08,2026-06-13,50000,B,Switzerland,4.4721,1.1687,0.3993,0.347,0.1742,0.0796,0.0919,0.8382,0.4842,0.2007,0.0896,0.0358,0.0138
2026-06-13T22:49:08,2026-06-13,50000,L,Croatia,4.9443,1.3608,0.2531,0.4138,0.257,0.0761,0.2012,0.8681,0.402,0.1614,0.071,0.0282,0.0099
2026-06-13T22:49:08,2026-06-13,50000,B,Canada,4.8656,1.7327,0.4612,0.3294,0.1538,0.0555,0.1071,0.8978,0.4845,0.2337,0.0719,0.023,0.0072
2026-06-13T22:49:08,2026-06-13,50000,A,South Korea,6.0046,1.3396,0.2987,0.5813,0.0955,0.0245,0.0788,0.9588,0.5134,0.1823,0.0747,0.0238,0.007
2026-06-13T22:49:08,2026-06-13,50000,J,Austria,3.9094,-0.3845,0.1599,0.3259,0.3004,0.2138,0.2049,0.6907,0.2562,0.1139,0.0479,0.0181,0.0065
2026-06-13T22:49:08,2026-06-13,50000,G,Iran,4.1926,0.1586,0.2297,0.2974,0.2731,0.1998,0.1968,0.7239,0.3597,0.1416,0.0509,0.018,0.0063
2026-06-13T22:49:08,2026-06-13,50000,I,Senegal,3.8757,-0.3207,0.1608,0.2744,0.3618,0.2031,0.2546,0.6897,0.322,0.1345,0.0502,0.0173,0.0059
2026-06-13T22:49:08,2026-06-13,50000,D,Australia,3.7131,-0.5375,0.1591,0.2591,0.3252,0.2566,0.2199,0.6381,0.3128,0.1229,0.045,0.016,0.0053
2026-06-13T22:49:08,2026-06-13,50000,J,Algeria,3.5649,-0.7895,0.1196,0.2929,0.3277,0.2598,0.2167,0.6292,0.2094,0.0876,0.0324,0.0109,0.0032
2026-06-13T22:49:08,2026-06-13,50000,C,Scotland,3.3219,-1.1463,0.1037,0.2246,0.3941,0.2777,0.2555,0.5837,0.2153,0.086,0.0302,0.0087,0.0022
2026-06-13T22:49:08,2026-06-13,50000,D,Paraguay,2.3212,-3.5568,0.0281,0.1338,0.2875,0.5505,0.1795,0.3415,0.1408,0.0503,0.0182,0.0061,0.0019
2026-06-13T22:49:08,2026-06-13,50000,G,Egypt,3.571,-0.744,0.1532,0.2524,0.2967,0.2977,0.2064,0.612,0.2509,0.08,0.0238,0.0066,0.0019
2026-06-13T22:49:08,2026-06-13,50000,L,Panama,3.5562,-0.863,0.1058,0.2594,0.412,0.2228,0.2689,0.634,0.2211,0.0694,0.021,0.0062,0.0016
2026-06-13T22:49:08,2026-06-13,50000,E,Ivory Coast,3.6812,-0.5896,0.1233,0.2451,0.4377,0.1939,0.292,0.6604,0.2353,0.0745,0.0205,0.0059,0.0015
2026-06-13T22:49:08,2026-06-13,50000,F,Sweden,3.1708,-1.44,0.1018,0.2025,0.3711,0.3246,0.2437,0.548,0.1671,0.0527,0.0144,0.0034,0.0009
2026-06-13T22:49:08,2026-06-13,50000,K,Uzbekistan,2.8201,-1.867,0.0786,0.1757,0.3499,0.3958,0.2138,0.468,0.1539,0.0442,0.0125,0.0033,0.0007
2026-06-13T22:49:08,2026-06-13,50000,A,Czech Republic,2.3181,-1.8937,0.0184,0.0786,0.5985,0.3045,0.3833,0.4803,0.1638,0.0481,0.0092,0.0019,0.0004
2026-06-13T22:49:08,2026-06-13,50000,G,New Zealand,2.934,-1.6683,0.1057,0.1902,0.2803,0.4238,0.1856,0.4815,0.1567,0.0383,0.009,0.0019,0.0004
2026-06-13T22:49:08,2026-06-13,50000,J,Jordan,2.4302,-2.5501,0.0476,0.1655,0.2888,0.4982,0.1704,0.3834,0.0876,0.026,0.006,0.0015,0.0003
2026-06-13T22:49:08,2026-06-13,50000,K,DR Congo,2.4921,-2.4768,0.0555,0.1424,0.3295,0.4725,0.1943,0.3923,0.1113,0.0245,0.0065,0.0014,0.0003
2026-06-13T22:49:08,2026-06-13,50000,F,Tunisia,2.3467,-2.6568,0.0556,0.1321,0.2873,0.525,0.1718,0.3595,0.0887,0.025,0.0052,0.0011,0.0002
2026-06-13T22:49:08,2026-06-13,50000,B,Bosnia and Herzegovina,3.1169,-1.0327,0.0924,0.1866,0.3776,0.3434,0.2687,0.5477,0.122,0.0285,0.0047,0.0007,0.0001
2026-06-13T22:49:08,2026-06-13,50000,H,Saudi Arabia,2.4265,-2.772,0.0246,0.1369,0.4657,0.3728,0.2306,0.3921,0.0717,0.0152,0.0026,0.0005,0.0001
2026-06-13T22:49:08,2026-06-13,50000,I,Iraq,1.9118,-3.3972,0.0335,0.0974,0.2381,0.631,0.1346,0.2655,0.0683,0.015,0.0029,0.0005,0.0001
2026-06-13T22:49:08,2026-06-13,50000,C,Haiti,1.8755,-3.8714,0.0249,0.0921,0.2711,0.6119,0.1452,0.2622,0.0485,0.0113,0.0018,0.0004,0.0
2026-06-13T22:49:08,2026-06-13,50000,B,Qatar,2.5501,-1.8688,0.0471,0.137,0.2944,0.5215,0.1998,0.3839,0.0612,0.0089,0.0008,0.0002,0.0
2026-06-13T22:49:08,2026-06-13,50000,A,South Africa,1.5476,-3.7475,0.0042,0.0678,0.2596,0.6684,0.1257,0.1977,0.0507,0.0096,0.0013,0.0002,0.0
2026-06-13T22:49:08,2026-06-13,50000,H,Cape Verde,1.7396,-4.8528,0.0095,0.0708,0.3395,0.5802,0.14,0.2203,0.0272,0.0038,0.0007,0.0001,0.0
2026-06-13T22:49:08,2026-06-13,50000,L,Ghana,1.5762,-4.3591,0.0138,0.0683,0.2343,0.6836,0.1174,0.1995,0.0305,0.0049,0.0006,0.0,0.0
2026-06-13T22:49:08,2026-06-13,50000,E,Curaçao,1.3773,-5.0602,0.0103,0.0463,0.206,0.7373,0.0979,0.1545,0.0199,0.0024,0.0002,0.0,0.0
2026-06-14T02:04:33,2026-06-13,50000,H,Spain,7.181,5.1303,0.7272,0.2185,0.0455,0.0087,0.0399,0.9856,0.7041,0.5116,0.3773,0.2578,0.1673
2026-06-14T02:04:33,2026-06-13,50000,J,Argentina,6.6764,3.9265,0.6848,0.2117,0.0801,0.0234,0.0696,0.9661,0.6599,0.4976,0.3602,0.2489,0.1632
2026-06-14T02:04:33,2026-06-13,50000,L,England,6.639,3.9157,0.6445,0.2438,0.0918,0.0199,0.0792,0.9675,0.6808,0.4198,0.267,0.1539,0.088
2026-06-14T02:04:33,2026-06-13,50000,I,France,6.2413,3.2171,0.578,0.2635,0.1201,0.0385,0.1011,0.9425,0.6741,0.4474,0.2765,0.1461,0.0798
2026-06-14T02:04:33,2026-06-13,50000,K,Colombia,5.7645,2.4493,0.4471,0.3602,0.1415,0.0511,0.1137,0.9211,0.6133,0.3475,0.1973,0.1134,0.0563
2026-06-14T02:04:33,2026-06-13,50000,C,Brazil,5.4914,2.8685,0.5019,0.3044,0.1572,0.0364,0.1382,0.9445,0.6076,0.3787,0.2202,0.1062,0.0541
2026-06-14T02:04:33,2026-06-13,50000,K,Portugal,5.8269,2.6173,0.4543,0.363,0.1356,0.0471,0.1102,0.9276,0.6218,0.3443,0.186,0.0986,0.0478
2026-06-14T02:04:33,2026-06-13,50000,F,Netherlands,5.6588,2.3933,0.4586,0.3204,0.1539,0.0672,0.1242,0.9031,0.4978,0.2961,0.156,0.0748,0.0347
2026-06-14T02:04:33,2026-06-13,50000,G,Belgium,5.6989,2.4125,0.5042,0.2714,0.1489,0.0755,0.1217,0.8972,0.5909,0.3247,0.1456,0.0775,0.0332
2026-06-14T02:04:33,2026-06-13,50000,A,Mexico,7.0462,4.0319,0.6306,0.3073,0.0594,0.0027,0.0559,0.9938,0.6783,0.3681,0.1834,0.0788,0.0329
2026-06-14T02:04:33,2026-06-13,50000,E,Ecuador,5.6965,2.5615,0.402,0.3716,0.1867,0.0397,0.1544,0.928,0.5362,0.2727,0.1437,0.0693,0.0309
2026-06-14T02:04:33,2026-06-13,50000,E,Germany,6.0462,3.4841,0.4765,0.3488,0.1539,0.0208,0.1354,0.9606,0.5463,0.2716,0.1316,0.0548,0.0239
2026-06-14T02:04:33,2026-06-13,50000,F,Japan,5.3375,1.8484,0.3848,0.3437,0.1848,0.0867,0.1464,0.8749,0.4474,0.254,0.1214,0.0548,0.0237
2026-06-14T02:04:33,2026-06-13,50000,C,Morocco,5.0336,1.9888,0.3215,0.3832,0.2324,0.0629,0.1971,0.9018,0.4658,0.2524,0.1171,0.0546,0.0232
2026-06-14T02:04:33,2026-06-13,50000,I,Norway,4.8067,1.0604,0.2611,0.3781,0.2566,0.1042,0.1946,0.8338,0.4927,0.2646,0.1201,0.0509,0.0218
2026-06-14T02:04:33,2026-06-13,50000,D,Turkey,4.7697,0.9672,0.3087,0.3141,0.2275,0.1496,0.1698,0.7927,0.4746,0.2289,0.0976,0.0436,0.0163
2026-06-14T02:04:33,2026-06-13,50000,H,Uruguay,5.3147,1.9318,0.2292,0.5576,0.1678,0.0454,0.1266,0.9134,0.3946,0.1965,0.0948,0.0428,0.016
2026-06-14T02:04:33,2026-06-13,50000,D,United States,5.8741,3.227,0.5065,0.3141,0.1491,0.0303,0.1427,0.9633,0.5978,0.2901,0.1079,0.0424,0.0152
2026-06-14T02:04:33,2026-06-13,50000,B,Switzerland,4.4859,1.2729,0.3829,0.3851,0.1634,0.0686,0.0849,0.8528,0.5038,0.1992,0.0921,0.0371,0.0145
2026-06-14T02:04:33,2026-06-13,50000,L,Croatia,4.8405,1.2026,0.2289,0.4277,0.261,0.0824,0.2023,0.8589,0.3823,0.159,0.0705,0.0289,0.0104
2026-06-14T02:04:33,2026-06-13,50000,B,Canada,5.0374,2.04,0.5034,0.3194,0.1321,0.0452,0.0928,0.9156,0.5118,0.2368,0.071,0.0235,0.0069
2026-06-14T02:04:33,2026-06-13,50000,A,South Korea,6.2052,1.6369,0.3463,0.5562,0.0766,0.0209,0.0651,0.9676,0.4965,0.1697,0.0692,0.0206,0.0059
2026-06-14T02:04:33,2026-06-13,50000,G,Iran,4.4592,0.5212,0.2605,0.3145,0.2552,0.1698,0.1886,0.7636,0.372,0.1432,0.0496,0.0176,0.0058
2026-06-14T02:04:33,2026-06-13,50000,I,Senegal,3.7182,-0.6049,0.1325,0.2683,0.3865,0.2127,0.264,0.6648,0.3132,0.1316,0.0468,0.0151,0.0045
2026-06-14T02:04:33,2026-06-13,50000,J,Austria,4.0017,-0.2054,0.1585,0.3415,0.3039,0.1961,0.2061,0.7061,0.2546,0.1055,0.0402,0.0149,0.0044
2026-06-14T02:04:33,2026-06-13,50000,D,Australia,3.6045,-0.6942,0.1515,0.2427,0.3312,0.2746,0.2236,0.6178,0.2887,0.1106,0.0393,0.0131,0.0041
2026-06-14T02:04:33,2026-06-13,50000,J,Algeria,3.643,-0.7005,0.1219,0.3011,0.337,0.2401,0.2235,0.6464,0.2242,0.0905,0.0328,0.0109,0.003
2026-06-14T02:04:33,2026-06-13,50000,C,Scotland,3.4754,-0.9255,0.1421,0.228,0.3514,0.2784,0.2264,0.5966,0.2339,0.0935,0.0324,0.01,0.003
2026-06-14T02:04:33,2026-06-13,50000,G,Egypt,3.5257,-0.8096,0.1481,0.2435,0.3078,0.3006,0.2117,0.6032,0.244,0.0766,0.0227,0.0065,0.0019
2026-06-14T02:04:33,2026-06-13,50000,D,Paraguay,2.3634,-3.4999,0.0333,0.1291,0.2922,0.5454,0.1852,0.3476,0.1426,0.05,0.0179,0.0058,0.0017
2026-06-14T02:04:33,2026-06-13,50000,L,Panama,3.4929,-0.9373,0.1089,0.2506,0.3924,0.2481,0.2552,0.6147,0.2078,0.0679,0.0212,0.0066,0.0015
2026-06-14T02:04:33,2026-06-13,50000,E,Ivory Coast,3.6229,-0.7741,0.1131,0.238,0.4559,0.193,0.297,0.6481,0.2171,0.0675,0.0196,0.0049,0.0011
2026-06-14T02:04:33,2026-06-13,50000,K,Uzbekistan,2.6088,-2.2598,0.0546,0.1495,0.3836,0.4122,0.2191,0.4232,0.1313,0.0369,0.0105,0.0031,0.0007
2026-06-14T02:04:33,2026-06-13,50000,F,Sweden,2.9577,-1.9457,0.088,0.184,0.3553,0.3727,0.2236,0.4956,0.1475,0.0433,0.0113,0.0026,0.0005
2026-06-14T02:04:33,2026-06-13,50000,A,Czech Republic,2.4361,-1.6845,0.0195,0.0859,0.6252,0.2694,0.4058,0.5112,0.1748,0.0501,0.0096,0.0018,0.0004
2026-06-14T02:04:33,2026-06-13,50000,K,DR Congo,2.3408,-2.8068,0.0439,0.1273,0.3392,0.4896,0.1916,0.3628,0.1004,0.0218,0.005,0.0011,0.0003
2026-06-14T02:04:33,2026-06-13,50000,G,New Zealand,2.7456,-2.1241,0.0873,0.1707,0.288,0.4541,0.1834,0.4413,0.1295,0.0316,0.0067,0.0014,0.0002
2026-06-14T02:04:33,2026-06-13,50000,F,Tunisia,2.5791,-2.2959,0.0686,0.1519,0.3061,0.4734,0.1869,0.4074,0.0994,0.0295,0.0072,0.0012,0.0002
2026-06-14T02:04:33,2026-06-13,50000,I,Iraq,1.8211,-3.6727,0.0284,0.0901,0.2368,0.6447,0.1287,0.2472,0.0633,0.016,0.0032,0.0007,0.0001
2026-06-14T02:04:33,2026-06-13,50000,B,Bosnia and Herzegovina,3.0627,-1.2384,0.0726,0.1744,0.4054,0.3476,0.2912,0.5382,0.1072,0.0262,0.0041,0.0006,0.0001
2026-06-14T02:04:33,2026-06-13,50000,J,Jordan,2.2246,-3.0206,0.0348,0.1458,0.279,0.5405,0.1583,0.3388,0.0782,0.0215,0.0045,0.0011,0.0001
2026-06-14T02:04:33,2026-06-13,50000,H,Saudi Arabia,2.5691,-2.5951,0.0308,0.1481,0.4699,0.3512,0.2466,0.4255,0.0764,0.0174,0.0035,0.0005,0.0001
2026-06-14T02:04:33,2026-06-13,50000,C,Haiti,1.8853,-3.9317,0.0345,0.0843,0.2589,0.6223,0.1398,0.2587,0.0462,0.0108,0.0019,0.0004,0.0
2026-06-14T02:04:33,2026-06-13,50000,L,Ghana,1.7159,-4.181,0.0176,0.078,0.2548,0.6496,0.1329,0.2284,0.0316,0.0049,0.0007,0.0001,0.0
2026-06-14T02:04:33,2026-06-13,50000,A,South Africa,1.4058,-3.9843,0.0036,0.0506,0.2387,0.7071,0.1143,0.1685,0.0406,0.0074,0.0011,0.0002,0.0
2026-06-14T02:04:33,2026-06-13,50000,B,Qatar,2.4714,-2.0745,0.0411,0.1212,0.2991,0.5386,0.2001,0.3624,0.0516,0.008,0.001,0.0001,0.0
2026-06-14T02:04:33,2026-06-13,50000,H,Cape Verde,1.7352,-4.467,0.0128,0.0757,0.3168,0.5946,0.1385,0.227,0.0278,0.0041,0.0005,0.0,0.0
2026-06-14T02:04:33,2026-06-13,50000,E,Curaçao,1.319,-5.2714,0.0084,0.0416,0.2035,0.7465,0.0921,0.1421,0.0177,0.002,0.0002,0.0,0.0
2026-06-14T07:11:38,2026-06-13,50000,H,Spain,7.2072,5.1285,0.7308,0.2201,0.0412,0.0078,0.0365,0.9875,0.7316,0.5523,0.4166,0.2947,0.1967
2026-06-14T07:11:38,2026-06-13,50000,J,Argentina,6.7818,4.0972,0.7101,0.1973,0.0701,0.0224,0.0608,0.9683,0.6689,0.5122,0.3803,0.2665,0.1702
2026-06-14T07:11:38,2026-06-13,50000,L,England,6.5992,3.8295,0.6324,0.251,0.0959,0.0207,0.082,0.9654,0.7007,0.3978,0.2529,0.1486,0.083
2026-06-14T07:11:38,2026-06-13,50000,I,France,6.3211,3.3431,0.6037,0.2471,0.1103,0.0389,0.0931,0.9438,0.6713,0.4566,0.2796,0.1455,0.0811
2026-06-14T07:11:38,2026-06-13,50000,C,Brazil,5.5284,2.9104,0.4784,0.3223,0.1707,0.0287,0.1495,0.9501,0.6305,0.3955,0.2339,0.1139,0.0595
2026-06-14T07:11:38,2026-06-13,50000,K,Portugal,5.8815,2.6486,0.4937,0.3207,0.1346,0.051,0.1096,0.9239,0.6026,0.3292,0.1701,0.0896,0.043
2026-06-14T07:11:38,2026-06-13,50000,A,Mexico,7.2714,4.4788,0.6796,0.2791,0.0388,0.0025,0.0365,0.9953,0.7073,0.4233,0.2071,0.0906,0.0379
2026-06-14T07:11:38,2026-06-13,50000,K,Colombia,5.3653,1.8446,0.3813,0.3654,0.179,0.0742,0.1376,0.8843,0.5385,0.2726,0.1438,0.0776,0.0361
2026-06-14T07:11:38,2026-06-13,50000,E,Ecuador,5.5718,2.3781,0.3855,0.3739,0.1979,0.0428,0.1618,0.9212,0.5382,0.2774,0.145,0.069,0.0299
2026-06-14T07:11:38,2026-06-13,50000,F,Netherlands,5.4598,2.0522,0.4293,0.3193,0.1704,0.081,0.1353,0.8838,0.4611,0.2736,0.1406,0.063,0.0277
2026-06-14T07:11:38,2026-06-13,50000,E,Germany,6.009,3.2082,0.4826,0.333,0.157,0.0273,0.1363,0.952,0.5464,0.2706,0.1353,0.0583,0.0267
2026-06-14T07:11:38,2026-06-13,50000,G,Belgium,5.7887,2.4981,0.5221,0.266,0.1434,0.0685,0.1173,0.9055,0.586,0.3118,0.1402,0.0685,0.0264
2026-06-14T07:11:38,2026-06-13,50000,F,Japan,5.3121,1.7987,0.3952,0.3279,0.1851,0.0918,0.146,0.869,0.4361,0.2497,0.1213,0.0546,0.0235
2026-06-14T07:11:38,2026-06-13,50000,C,Morocco,5.0442,2.0032,0.3048,0.3799,0.2586,0.0566,0.2179,0.9026,0.465,0.2484,0.1179,0.0501,0.02
2026-06-14T07:11:38,2026-06-13,50000,D,Australia,5.9594,2.3498,0.4339,0.4007,0.1347,0.0307,0.1234,0.958,0.5937,0.2892,0.1229,0.0516,0.0195
2026-06-14T07:11:38,2026-06-13,50000,H,Uruguay,5.2054,1.7288,0.2286,0.5382,0.1785,0.0547,0.1307,0.8975,0.3864,0.2055,0.1056,0.0506,0.0181
2026-06-14T07:11:38,2026-06-13,50000,I,Norway,4.487,0.4884,0.2136,0.3691,0.2821,0.1353,0.2032,0.7859,0.4394,0.2264,0.1006,0.0408,0.0173
2026-06-14T07:11:38,2026-06-13,50000,D,United States,5.8369,3.1695,0.4804,0.3555,0.1304,0.0337,0.1244,0.9603,0.583,0.2714,0.1034,0.0426,0.0148
2026-06-14T07:11:38,2026-06-13,50000,B,Switzerland,4.4773,1.2071,0.3846,0.3757,0.169,0.0708,0.0831,0.8434,0.4856,0.1995,0.0859,0.0342,0.0129
2026-06-14T07:11:38,2026-06-13,50000,A,South Korea,6.019,1.3629,0.3019,0.5797,0.0948,0.0235,0.0767,0.9583,0.5235,0.1902,0.0821,0.0259,0.0085
2026-06-14T07:11:38,2026-06-13,50000,L,Croatia,4.8991,1.292,0.2421,0.4166,0.2631,0.0782,0.2028,0.8615,0.4019,0.1549,0.0647,0.0242,0.0078
2026-06-14T07:11:38,2026-06-13,50000,I,Senegal,3.8401,-0.4031,0.1494,0.2827,0.3659,0.2021,0.2509,0.6829,0.3142,0.1308,0.0489,0.0172,0.0056
2026-06-14T07:11:38,2026-06-13,50000,B,Canada,4.9919,2.0064,0.4905,0.3238,0.1385,0.0472,0.0992,0.9135,0.4828,0.2279,0.0618,0.0196,0.0051
2026-06-14T07:11:38,2026-06-13,50000,G,Iran,4.4499,0.5121,0.2529,0.3257,0.2566,0.1648,0.1857,0.7642,0.3698,0.1348,0.0448,0.0158,0.0049
2026-06-14T07:11:38,2026-06-13,50000,C,Scotland,4.7828,-0.4405,0.2122,0.2772,0.5015,0.009,0.3747,0.8641,0.3519,0.143,0.051,0.0148,0.0044
2026-06-14T07:11:38,2026-06-13,50000,J,Austria,3.7404,-0.6502,0.1273,0.3239,0.3218,0.227,0.2117,0.663,0.2247,0.0968,0.0352,0.0136,0.0042
2026-06-14T07:11:38,2026-06-13,50000,D,Turkey,2.6112,-2.1777,0.0459,0.1342,0.3897,0.4302,0.2455,0.4256,0.1901,0.0737,0.0279,0.0097,0.0031
2026-06-14T07:11:38,2026-06-13,50000,J,Algeria,3.6739,-0.6258,0.1183,0.3173,0.3247,0.2396,0.2141,0.6498,0.2135,0.084,0.0299,0.0106,0.0028
2026-06-14T07:11:38,2026-06-13,50000,D,Paraguay,2.4757,-3.3416,0.0398,0.1097,0.3452,0.5053,0.2245,0.374,0.1562,0.057,0.0203,0.0071,0.0021
2026-06-14T07:11:38,2026-06-13,50000,L,Panama,3.5905,-0.8684,0.1088,0.2622,0.412,0.2171,0.2651,0.6361,0.2337,0.0745,0.0234,0.0071,0.0016
2026-06-14T07:11:38,2026-06-13,50000,E,Ivory Coast,3.6987,-0.5654,0.122,0.247,0.4463,0.1847,0.2948,0.6638,0.2269,0.072,0.0201,0.0056,0.0013
2026-06-14T07:11:38,2026-06-13,50000,G,Egypt,3.4457,-0.8769,0.1395,0.2362,0.3143,0.3101,0.2129,0.5885,0.2227,0.0671,0.0187,0.0047,0.0011
2026-06-14T07:11:38,2026-06-13,50000,K,Uzbekistan,2.8584,-1.8131,0.0761,0.1803,0.3633,0.3803,0.2168,0.4732,0.1498,0.0423,0.0124,0.003,0.0008
2026-06-14T07:11:38,2026-06-13,50000,F,Sweden,3.0755,-1.699,0.1007,0.1962,0.3456,0.3575,0.2187,0.5156,0.1463,0.0441,0.0103,0.0026,0.0005
2026-06-14T07:11:38,2026-06-13,50000,A,Czech Republic,2.224,-2.1615,0.0145,0.0698,0.5919,0.3239,0.3573,0.4416,0.149,0.0409,0.0071,0.0015,0.0004
2026-06-14T07:11:38,2026-06-13,50000,J,Jordan,2.3596,-2.8212,0.0442,0.1614,0.2834,0.511,0.1602,0.3659,0.0832,0.024,0.0058,0.0012,0.0003
2026-06-14T07:11:38,2026-06-13,50000,K,DR Congo,2.3819,-2.6802,0.0489,0.1336,0.323,0.4945,0.1844,0.3669,0.1001,0.0217,0.0049,0.0011,0.0002
2026-06-14T07:11:38,2026-06-13,50000,F,Tunisia,2.6366,-2.1519,0.0748,0.1566,0.2988,0.4697,0.1831,0.4146,0.1012,0.0294,0.0065,0.001,0.0002
2026-06-14T07:11:38,2026-06-13,50000,G,New Zealand,2.7291,-2.1333,0.0855,0.1721,0.2857,0.4567,0.177,0.4347,0.1311,0.0305,0.0063,0.0012,0.0002
2026-06-14T07:11:38,2026-06-13,50000,I,Iraq,1.9295,-3.4284,0.0333,0.1012,0.2418,0.6237,0.1328,0.2673,0.0679,0.0165,0.0033,0.0007,0.0002
2026-06-14T07:11:38,2026-06-13,50000,B,Bosnia and Herzegovina,3.1562,-1.0318,0.0861,0.1831,0.4046,0.3262,0.2908,0.56,0.1226,0.0313,0.0046,0.0008,0.0001
2026-06-14T07:11:38,2026-06-13,50000,H,Saudi Arabia,2.539,-2.646,0.027,0.1539,0.4539,0.3652,0.2305,0.4114,0.0693,0.0151,0.003,0.0004,0.0001
2026-06-14T07:11:38,2026-06-13,50000,A,South Africa,1.5895,-3.6801,0.004,0.0714,0.2745,0.6501,0.128,0.2035,0.0498,0.0106,0.0013,0.0001,0.0
2026-06-14T07:11:38,2026-06-13,50000,H,Cape Verde,1.8239,-4.2114,0.0135,0.0878,0.3263,0.5723,0.1424,0.2438,0.0335,0.006,0.0009,0.0001,0.0
